,temp,yield
0,0.12835395016618734,68.0
1,0.15405161257040603,0.40329917874300314
2,12.225,1.9771987000000002
3,12.283333333333333,1.8581465
4,12.883333333333335,1.5084395
5,12.533333333333333,1.5985607
6,12.858333333333334,2.0272715
7,12.783333333333333,1.9357306
8,12.808333333333335,1.8793118000000002
9,12.316666666666668,1.6917961
10,12.116666666666667,2.1279779999999997
11,13.775,2.099582
12,13.908333333333333,2.1926696
13,12.266666666666666,2.3509762000000003
14,12.891666666666667,1.944894
15,12.85,2.19327
16,12.983333333333334,2.0934258000000003
17,12.008333333333333,2.4268963
18,12.483333333333334,2.5290885
19,14.166666666666664,2.1874406000000004
20,13.4,2.1728656
21,12.383333333333335,2.4141538
22,13.25,2.5764039
23,13.766666666666666,2.2656330000000002
24,12.408333333333335,1.9734886999999999
25,12.916666666666664,2.7962382000000003
26,13.241666666666665,2.5885549
27,14.016666666666667,2.4987922
28,13.266666666666666,2.4914985
29,13.316666666666665,2.3305387000000004
30,12.775,2.6276402
31,13.633333333333335,2.5814986
32,13.641666666666667,2.4839427000000005
33,14.233333333333334,2.46464
34,12.783333333333333,2.7280912
35,12.258333333333333,3.022745
36,12.916666666666664,2.331877
37,13.033333333333333,2.2429902999999998
38,13.35,1.9840997
39,13.491666666666667,1.9298307000000001
40,13.575,2.4845097000000003
41,13.816666666666665,2.3938923
42,13.733333333333334,1.934257
43,13.225,1.9938053
44,13.033333333333333,2.475339
45,14.491666666666667,2.3546617000000003
46,14.258333333333333,2.5202005
47,12.683333333333335,2.512054
48,13.15,2.1737998
49,13.341666666666667,2.6771052
50,13.408333333333333,2.314324
51,12.808333333333332,2.7543472999999996
52,13.241666666666667,2.761247
53,14.525,2.5965664
54,13.833333333333336,2.496522
55,12.916666666666664,2.6181810000000003
56,13.525,3.1595174999999998
57,14.166666666666664,2.5056993999999997
58,12.775,2.1553364
59,13.408333333333333,3.0665299999999998
60,13.3,2.9887132999999997
61,14.116666666666667,2.9452537999999997
62,13.491666666666667,2.742793
63,13.466666666666667,2.7335496
64,13.066666666666668,3.0168583
65,13.725,3.1314897999999998
66,14.2,2.969287
67,14.733333333333333,2.8418240000000003
68,13.333333333333336,3.0685417999999998
69,12.983333333333334,3.5418089999999998
