,temp,yield
0,0.170253902187242,1348.0
1,-0.20981523647512443,6.072411804732061
2,12.7,2.3260226000000004
3,13.258333333333333,2.6219852
4,13.1,2.0132825
5,13.191666666666668,2.2843516
6,13.0,2.8009162
7,14.025,2.7505455000000003
8,14.091666666666667,2.2836816000000004
9,12.941666666666668,2.2004085
10,12.708333333333336,2.618297
11,14.425,3.1158952999999996
12,14.633333333333333,2.6977868
13,13.133333333333333,3.0924563
14,13.091666666666667,2.805535
15,13.341666666666667,3.0285366000000002
16,13.333333333333336,3.004828
17,12.975,3.3441927000000002
18,12.933333333333332,3.2272785
19,14.966666666666667,3.3227472000000002
20,14.675000000000002,2.5827866000000004
21,13.725,2.8159544
22,13.916666666666664,3.2492936
23,14.158333333333333,2.953201
24,13.266666666666666,2.7981615
25,13.925,3.3791595
26,13.991666666666667,3.1652273999999996
27,13.883333333333335,3.4689803
28,14.441666666666665,2.9363107999999998
29,13.425,2.712535
30,13.291666666666664,3.4708517
31,13.641666666666667,3.291207
32,14.000000000000002,3.4179242
33,13.941666666666668,3.2792144
34,12.891666666666666,3.8240035000000003
35,12.341666666666667,3.6119208
36,12.691666666666665,2.0004956999999997
37,13.358333333333334,2.9131427000000003
38,13.000000000000002,2.373761
39,13.3,2.5197866
40,13.016666666666666,2.9560404
41,13.825,3.0179021
42,13.541666666666664,2.9030342
43,12.808333333333332,2.5319664
44,12.575,2.8388138
45,14.1,3.1965835
46,14.08333333333333,2.8675406000000003
47,12.525,3.130989
48,12.575,3.0440056
49,12.9,3.3520336000000004
50,12.866666666666667,3.2833845999999998
51,12.45,3.4878324999999997
52,12.4,3.5085266
53,14.425000000000002,3.5768992999999996
54,14.008333333333335,3.2283337000000003
55,13.233333333333334,3.171878
56,13.55833333333333,3.491768
57,13.4,3.330473200000001
58,12.83333333333333,3.0390005
59,13.166666666666664,3.572914
60,13.466666666666667,3.4159315
61,13.249999999999998,3.7133322
62,13.866666666666665,3.4437037000000004
63,12.6,3.2256842
64,12.558333333333332,3.6702962
65,12.833333333333336,3.6964582999999998
66,13.441666666666668,3.460725
67,14.0,3.6744661
68,12.433333333333332,3.8832190000000004
69,11.775,3.6585282999999995
70,12.808333333333332,2.2632267
71,13.533333333333333,2.6775756
72,13.341666666666665,2.3895886
73,13.449999999999996,2.4686413
74,13.366666666666667,2.9390666000000003
75,14.208333333333336,2.9084517999999995
76,14.191666666666668,2.5182908
77,12.958333333333336,2.3404016
78,12.391666666666667,2.765484
79,14.108333333333334,3.183393
80,14.25,2.715077
81,13.0,3.1973267000000005
82,12.749999999999998,2.8596241
83,12.983333333333333,3.1746254
84,13.133333333333333,3.0784987999999998
85,12.675,3.4563434
86,12.983333333333334,3.3691049
87,14.425000000000002,3.4389746
88,13.783333333333333,2.8007142999999997
89,12.766666666666667,3.0168371
90,14.191666666666665,3.3909981
91,14.391666666666666,3.2088885
92,13.625000000000002,2.9131408
93,14.158333333333333,3.4427023
94,14.374999999999998,3.3636982000000004
95,14.191666666666665,3.6158056000000003
96,14.4,3.3888738
97,13.0,3.1463375
98,12.683333333333335,3.5995958
99,13.016666666666667,3.625142
100,13.799999999999995,3.570021
101,14.408333333333333,3.559165
102,12.7,3.8081307
103,12.2,3.8147092000000002
104,12.733333333333334,2.1806228
105,13.450000000000005,3.1939402
106,12.924999999999995,2.7854965
107,13.2,2.7297385
108,13.000000000000002,3.1665552000000003
109,13.716666666666665,3.3731813
110,13.591666666666667,3.1828654
111,12.8,2.7548041000000003
112,12.525,3.0884087000000005
113,14.35,3.4074263999999994
114,14.341666666666667,3.1244593
115,13.025000000000004,3.4302837999999998
116,13.05,3.2259592999999995
117,13.300000000000002,3.7542379999999995
118,13.050000000000002,3.503489
119,12.475,3.7883327000000007
120,12.508333333333333,3.8618580000000002
121,14.558333333333335,3.7793405
122,13.991666666666667,3.7096267
123,13.116666666666665,3.515944
124,13.625,3.89889
125,13.733333333333334,3.8466177000000004
126,12.908333333333333,3.3710442000000005
127,13.474999999999996,3.9422095
128,13.750000000000002,3.8318510000000003
129,13.583333333333336,4.131315
130,14.35,3.9778163
131,12.975,3.7655635000000003
132,12.841666666666667,3.8539112
133,12.966666666666667,3.9518565999999997
134,13.591666666666667,3.760476
135,14.250000000000002,3.8969927
136,12.725,4.0139837
137,12.366666666666667,3.8437872000000004
138,13.633333333333335,1.7294359000000001
139,14.025,2.2622812000000003
140,13.933333333333332,1.696641
141,14.275,2.0013673
142,14.191666666666668,2.1292932
143,14.966666666666667,2.2151680000000002
144,14.916666666666664,2.0767424
145,13.883333333333333,1.6816391
146,13.583333333333336,2.0368986000000002
147,15.266666666666666,2.2426338
148,15.008333333333333,2.2064931
149,14.058333333333332,2.4671736
150,14.125,2.1770957
151,14.341666666666667,2.56625
152,14.425,2.4868941
153,13.716666666666665,2.6568557999999998
154,13.725,2.5730379
155,15.875000000000002,2.5620138999999997
156,15.449999999999998,2.1916637000000003
157,14.45,2.4074723999999996
158,14.733333333333333,2.5793216
159,14.791666666666664,2.3401444
160,13.925000000000002,2.3498387000000003
161,14.616666666666667,2.6963437000000003
162,14.841666666666667,2.5985022
163,14.816666666666668,2.8984761000000003
164,15.616666666666665,1.9310511000000001
165,14.125,2.4585432999999997
166,14.091666666666667,3.0228243
167,14.558333333333335,2.5566587000000003
168,15.05,2.6405993
