,temp,yield
0,0.04961159988441033,3561.0
1,-0.1652579485260213,7.390032740061402
2,2.5333333333333323,7.9594179999999985
3,4.341666666666669,7.6644830000000015
4,4.141666666666667,6.649249
5,2.375,7.4067497000000015
6,4.141666666666667,7.9940877000000015
7,6.058333333333333,6.8158784
8,3.675,5.379666
9,2.4083333333333328,6.381156
10,4.116666666666666,8.261685
11,4.2,6.7905235
12,3.5250000000000004,8.094847999999999
13,2.7833333333333337,6.5042620000000015
14,3.475000000000001,5.87169
15,2.591666666666666,7.328284299999999
16,1.2083333333333337,8.640436
17,2.9916666666666663,7.638565499999999
18,5.283333333333332,7.32995
19,4.533333333333332,8.334397000000001
20,3.3833333333333333,7.563687
21,4.541666666666667,6.6798600000000015
22,3.4666666666666672,5.839818
23,3.4000000000000004,7.0685660000000015
24,3.0500000000000003,8.054364999999999
25,4.425000000000002,8.316322
26,5.333333333333333,8.84551
27,4.033333333333334,7.5664786999999984
28,2.233333333333334,9.009129
29,2.7583333333333333,8.527142
30,4.749999999999999,7.438898599999999
31,4.575,9.106203
32,5.783333333333334,8.541669
33,2.1666666666666674,9.450182
34,2.3000000000000016,9.140667
35,1.7916666666666667,7.6369
36,3.5666666666666664,7.40433
37,3.2916666666666656,6.6166973
38,1.7833333333333332,7.3401229999999975
39,3.625,7.751883
40,5.566666666666666,6.940637599999999
41,3.108333333333333,5.197902
42,2.0500000000000003,6.3478045
43,3.7833333333333328,8.126430000000001
44,3.891666666666666,6.9157333
45,3.2000000000000006,8.019455
46,2.625,6.4924745999999995
47,3.6,6.140817
48,2.7333333333333343,7.271975999999999
49,1.1,8.365185
50,2.8750000000000004,7.367723
51,5.291666666666668,7.2657924
52,4.575000000000001,7.9328759999999985
53,3.5,7.164781
54,4.433333333333334,6.6591195999999995
55,3.266666666666667,5.8567677000000025
56,3.2583333333333337,6.9498515
57,2.908333333333333,8.081868
58,3.9083333333333337,8.387164
59,4.741666666666668,9.015927
60,3.525,7.0760026
61,1.583333333333333,8.851859
62,2.1583333333333328,8.346339
63,4.133333333333334,6.5505977
64,1.8499999999999992,8.107391999999999
65,3.5583333333333336,7.8541092999999975
66,3.2166666666666672,6.868411
67,1.5666666666666669,7.733602
68,3.5750000000000006,8.242617999999998
69,5.558333333333334,7.116324400000001
70,3.0666666666666664,5.556541
71,1.85,6.612610000000001
72,3.5583333333333336,8.657287
73,3.675,7.0572133
74,2.9333333333333336,8.396535
75,1.9999999999999991,6.702215700000001
76,2.9833333333333325,6.208158
77,2.516666666666666,7.6465830000000015
78,0.941666666666666,8.954493
79,2.6,7.787127499999999
80,4.841666666666667,7.786262
81,4.133333333333334,8.439157000000002
82,2.9333333333333336,7.791493400000001
83,3.8833333333333333,6.9595413
84,3.025,6.117971
85,2.933333333333333,7.471211
86,2.625,8.546216000000001
87,3.808333333333332,8.612673
88,4.641666666666668,9.275171
89,3.333333333333332,7.798414699999999
90,1.4583333333333337,9.338814
91,2.016666666666666,8.888761500000003
92,3.9166666666666674,7.6880713000000025
93,3.2833333333333328,9.094564
94,4.683333333333335,8.499195
95,1.416666666666667,9.744138000000001
96,1.3500000000000003,9.245505
97,5.416666666666668,4.2232027
98,6.7333333333333325,3.5744089999999997
