,temp,yield
0,0.06752330648310156,62.0
1,-0.27224477449735385,16.0183801024017
2,7.241666666666666,12.567582000000002
3,7.999999999999999,9.743495
4,7.933333333333334,11.306938
5,7.6916666666666655,12.526896
6,7.525000000000001,12.421531
7,7.6416666666666675,11.980698
8,7.333333333333332,8.758413000000001
9,7.0500000000000025,12.728498
10,8.783333333333333,12.744164
11,8.183333333333332,12.062905
12,6.216666666666666,14.106758
13,6.65,10.835599
14,7.041666666666665,13.030478
15,6.783333333333331,12.448172
16,7.483333333333332,13.65034
17,6.833333333333332,13.439031
18,8.758333333333335,13.695154999999998
19,8.383333333333335,13.681267000000002
20,7.208333333333332,13.75496
21,8.225,14.544884
22,8.049999999999999,14.399882
23,6.783333333333332,14.124459
24,7.400000000000001,16.207851
25,7.7666666666666675,14.290301999999999
26,8.608333333333333,14.367882
27,7.416666666666668,16.09999
28,7.908333333333332,15.44726
29,7.466666666666666,16.17795
30,8.35,15.080926999999999
31,8.391666666666666,14.536944
32,9.425,13.328469
33,7.7,15.888009
34,7.2,17.172954999999998
35,5.8583333333333325,13.753585000000001
36,6.558333333333335,10.859038
37,6.258333333333334,12.336406
38,6.191666666666666,14.070991000000001
39,6.408333333333332,14.124457999999999
40,6.366666666666666,13.609774
41,6.091666666666666,10.126559
42,5.8916666666666675,14.366612
43,7.633333333333334,14.231956
44,7.466666666666668,13.590641
45,5.516666666666668,15.707889000000002
46,5.708333333333332,12.17501
47,5.8,15.068397000000001
48,6.208333333333332,13.802957999999999
49,5.5166666666666675,14.71625
50,5.758333333333334,15.099210000000001
51,7.650000000000001,15.698277
52,7.45,14.665101000000002
53,6.166666666666668,15.26235
54,7.041666666666668,15.976559
55,6.7666666666666675,15.664045999999999
56,5.833333333333332,15.456377
57,6.1083333333333325,18.884737
58,6.524999999999999,16.765932
59,7.408333333333335,16.398588
60,6.366666666666666,18.039652
61,6.558333333333334,17.324735999999998
62,5.933333333333333,17.704199
63,7.341666666666665,16.109833
