,temp,yield
0,0.15306222008522397,1291.0
1,0.17620034771997106,0.7384726590199004
2,10.141666666666667,1.6992314
3,9.716666666666667,1.990747
4,10.70833333333333,1.5623186000000002
5,10.316666666666668,1.6226063999999998
6,10.091666666666667,2.0304537
7,10.925,1.9214233
8,11.441666666666665,1.967157
9,10.575,1.560254
10,9.7,2.0337682
11,11.341666666666667,2.0146377
12,11.6,1.9537394000000001
13,10.183333333333332,2.1529784
14,9.9,2.0272433999999997
15,10.358333333333333,2.530185
16,10.341666666666667,2.0679913
17,9.533333333333333,2.249543
18,9.808333333333334,2.4911036
19,12.491666666666667,2.4124830000000004
20,11.341666666666667,2.4228767999999996
21,10.416666666666666,2.466816
22,11.283333333333333,2.5920076
23,11.15,2.2893007
24,10.216666666666667,2.1361206000000004
25,10.433333333333332,2.6116943
26,10.783333333333333,2.7657232000000005
27,11.366666666666665,2.6514182
28,10.741666666666665,2.742687
29,9.625,2.5816846
30,9.841666666666667,2.395516
31,10.608333333333336,2.6571403
32,10.691666666666668,2.4986007000000003
33,11.966666666666667,2.2205515
34,9.691666666666666,2.645526
35,8.400000000000002,2.8194882999999997
36,10.15,1.9806767
37,9.908333333333333,2.1219842
38,10.816666666666668,1.6680199
39,10.375,1.7696909
40,10.233333333333336,2.0087848000000004
41,11.1,2.13938
42,11.658333333333333,2.0617557
43,10.616666666666667,1.5205365
44,9.866666666666664,1.9187042
45,11.433333333333335,2.0243244
46,11.725,1.8471159
47,10.466666666666667,2.225118
48,9.9,2.0434988
49,10.483333333333334,2.5907904999999998
50,10.416666666666666,2.0624914
51,9.458333333333334,2.0830197
52,9.866666666666667,2.1648257
53,12.625,2.3934387999999998
54,11.54166666666667,2.3778675
55,10.55,2.4471252
56,11.475,2.542984
57,11.35,2.3888645
58,10.241666666666664,2.0208328
59,10.9,2.5433087000000003
60,11.283333333333333,2.6352037999999998
61,11.758333333333333,2.6676924
62,11.433333333333335,2.5435805
63,10.116666666666667,2.496019
64,10.341666666666667,2.5131874
65,11.016666666666667,2.7214297999999997
66,11.283333333333333,2.6672168
67,12.625000000000002,2.2527225
68,10.291666666666666,2.825732
69,9.025,2.991788
70,9.9,1.6530643
71,9.725,1.9360674999999998
72,10.608333333333333,1.5167019
73,10.241666666666664,1.6176
74,10.216666666666667,2.0153223999999996
75,10.883333333333333,2.0349145
76,11.483333333333334,1.9730647000000001
77,10.55,1.5065898000000002
78,9.658333333333333,1.9455043
79,11.2,1.9650705000000002
80,11.266666666666666,1.9953734
81,9.858333333333333,2.1344364
82,9.566666666666666,1.9773853
83,10.308333333333332,2.5606225
84,10.383333333333333,2.0479051999999998
85,9.391666666666667,2.1756911
86,9.708333333333334,2.3831432
87,12.441666666666668,2.4314299999999998
88,11.291666666666664,2.3065808
89,10.383333333333333,2.5005262000000004
90,11.183333333333332,2.6851366000000003
91,11.183333333333332,2.1447627999999996
92,10.191666666666666,2.1555902999999996
93,10.874999999999998,2.6672354
94,11.05,2.7706306
95,11.583333333333336,2.6617246
96,11.158333333333333,2.6532211
97,9.775,2.536395
98,9.908333333333333,2.3783193
99,10.716666666666667,2.748382
100,10.758333333333333,2.563761
101,12.016666666666666,2.430084
102,9.866666666666667,2.8191674
103,8.641666666666667,2.8943852999999997
104,9.708333333333332,1.5333593
105,9.283333333333333,2.0131109
106,10.133333333333336,1.6534574
107,9.6,1.7150146000000002
108,9.508333333333336,1.9111194999999999
109,10.341666666666667,1.9812925
110,11.066666666666668,1.9663776000000002
111,9.95,1.4987522
112,9.308333333333332,1.7580166000000002
113,10.958333333333336,1.8529438999999999
114,11.35,1.8789995
115,9.916666666666666,2.0651896
116,9.483333333333334,1.9836413
117,9.883333333333333,2.457484
118,10.008333333333333,1.9145085
119,9.066666666666666,1.9951560000000002
120,9.466666666666663,2.173276
121,12.125,2.2010188
122,10.975,2.2045112000000002
123,10.058333333333334,2.3719040000000002
124,11.083333333333336,2.4339292
125,10.983333333333333,2.1620605
126,9.85,1.8820167
127,10.625,2.3472082999999997
128,10.833333333333336,2.4988162999999997
129,11.291666666666664,2.5525527
130,11.083333333333336,2.440267
131,9.925,2.3048706
132,10.0,2.34123
133,10.741666666666665,2.6639897999999995
134,10.983333333333333,2.4328685
135,12.249999999999998,2.3786006
136,10.125000000000002,2.6195412
137,8.858333333333333,2.9195054
138,11.991666666666667,2.2582923999999998
139,12.266666666666666,2.9839312999999996
140,12.375,2.3929862999999996
141,12.291666666666664,2.6213117
142,12.116666666666667,3.0594556
143,12.833333333333336,3.0826566000000004
144,13.008333333333335,2.8536706
145,12.066666666666665,2.5621252
146,11.616666666666665,2.8345572999999997
147,13.275,3.298339
148,13.558333333333335,2.9219623
149,12.116666666666667,3.2079635
150,11.816666666666668,2.9889807999999998
151,12.15,3.5518618
152,12.225,3.19328
153,11.54166666666667,3.5363187999999997
154,11.666666666666664,3.3021529000000003
155,13.85,3.5693278
156,13.091666666666667,3.2520146
157,12.241666666666667,3.505062
158,13.075,3.651329
159,12.825,3.5503053999999996
160,11.625,3.0973873
161,12.225,3.395228
162,12.758333333333333,3.8200612
163,12.750000000000002,3.9809766000000004
164,12.95,3.5987294000000003
165,11.366666666666667,3.54921
166,11.258333333333333,3.7911943999999997
167,11.708333333333336,3.7794212999999997
168,12.308333333333335,3.6577398999999997
169,13.166666666666664,3.8988983999999998
170,12.733333333333334,3.9147730000000003
171,11.766666666666666,4.1566777
172,14.333333333333336,2.6066390999999998
173,13.566666666666665,2.8979492000000002
174,13.533333333333333,2.4135795
175,13.458333333333336,2.5826835999999997
176,13.283333333333333,2.9700532
177,14.183333333333335,3.1176612
178,14.258333333333333,2.7884130000000003
179,13.8,2.5242372000000004
180,13.258333333333333,2.818551
181,15.025,3.241956
182,15.083333333333336,2.7635534
183,13.758333333333333,3.0003897999999998
184,13.35,2.9395971000000003
185,13.933333333333332,3.1781156000000004
186,13.808333333333332,3.0939127999999996
187,13.175,3.4462426
188,13.475,3.1224828
189,15.466666666666667,3.6088288
190,14.908333333333333,2.9775257
191,13.741666666666667,3.2245188
192,14.491666666666665,3.4392028
193,14.833333333333336,3.1873229
194,13.508333333333335,2.896061
195,14.358333333333334,3.059663
196,14.550000000000002,3.5393343
197,14.525,3.732138
198,15.258333333333335,3.4652095000000003
199,13.983333333333334,3.3320402999999996
200,13.716666666666667,3.501638
201,14.608333333333333,3.4914339999999995
202,15.116666666666665,3.3062712999999997
